Visit_Id,Person_Id,Place_Id,Entry_Time,Exit_Time
431,526,78,2022-11-19T22:24:36,2022-11-20T21:44:41
432,999,55,2022-11-08T03:42:53,2022-11-08T20:39:44
433,1305,60,2022-11-07T02:53:23,2022-11-07T05:59:19
434,1174,17,2022-10-30T23:41:26,2022-10-31T09:29:31
435,71,74,2022-11-12T10:41:49,2022-11-13T01:44:10
436,381,28,2022-11-17T04:31:44,2022-11-17T18:19:00
437,1261,88,2022-11-20T06:57:08,2022-11-20T14:49:19
438,209,23,2022-11-18T10:59:16,2022-11-18T12:48:15
439,201,88,2022-11-11T14:18:08,2022-11-11T22:11:42
440,1317,18,2022-11-10T06:45:55,2022-11-10T15:57:42
441,464,22,2022-11-05T23:56:06,2022-11-06T18:47:00
442,782,55,2022-11-15T18:08:48,2022-11-16T02:46:24
443,1321,20,2022-11-15T10:27:13,2022-11-16T04:03:16
444,870,16,2022-11-22T14:21:28,2022-11-23T10:08:56
445,303,57,2022-11-09T00:29:29,2022-11-09T22:28:31
446,1468,71,2022-11-03T22:21:33,2022-11-04T19:19:11
447,64,92,2022-11-16T03:05:14,2022-11-16T21:32:47
448,535,2,2022-11-09T11:48:12,2022-11-10T08:42:19
449,709,64,2022-11-06T21:41:23,2022-11-07T04:46:37
450,565,55,2022-11-01T09:37:24,2022-11-02T05:03:17
451,1063,48,2022-11-10T09:17:30,2022-11-10T13:21:46
452,1234,41,2022-11-19T13:12:32,2022-11-19T13:47:32
453,454,1,2022-11-01T11:32:51,2022-11-01T13:16:26
454,949,79,2022-10-28T22:22:29,2022-10-29T20:42:30
455,821,2,2022-11-26T19:51:42,2022-11-27T09:07:38
456,117,40,2022-11-24T23:18:40,2022-11-25T11:35:12
457,366,26,2022-11-04T11:17:02,2022-11-04T17:15:04
458,492,54,2022-11-01T00:27:10,2022-11-01T07:35:21
459,369,89,2022-11-08T20:40:48,2022-11-09T11:38:35
460,1316,26,2022-11-09T16:41:38,2022-11-10T14:06:00
461,302,16,2022-11-23T09:00:30,2022-11-24T01:28:42
462,371,65,2022-11-16T16:37:13,2022-11-16T17:34:02
463,193,40,2022-11-13T23:38:37,2022-11-14T00:05:39
464,1448,8,2022-11-09T23:24:59,2022-11-10T09:17:10
465,567,87,2022-11-13T04:34:04,2022-11-13T17:05:56
466,804,25,2022-11-10T01:51:27,2022-11-10T22:05:47
467,785,92,2022-11-25T13:51:27,2022-11-25T20:50:10
468,1143,30,2022-11-04T07:16:34,2022-11-04T21:00:19
469,530,18,2022-11-27T15:15:53,2022-11-27T16:46:23
470,1292,50,2022-11-24T05:38:52,2022-11-25T05:33:34
471,430,90,2022-11-05T13:48:37,2022-11-06T02:37:29
472,1083,54,2022-11-21T20:55:17,2022-11-22T16:32:23
473,1009,21,2022-11-13T22:10:13,2022-11-14T00:48:34
474,1049,61,2022-11-17T02:28:17,2022-11-17T20:45:20
475,280,28,2022-11-27T15:15:17,2022-11-27T20:05:39
476,712,95,2022-11-13T00:02:01,2022-11-13T22:16:29
477,435,18,2022-11-09T06:45:02,2022-11-09T09:21:21
478,985,2,2022-10-29T13:43:56,2022-10-30T03:36:13
479,559,49,2022-11-03T15:30:26,2022-11-04T09:00:08
480,991,34,2022-11-07T04:47:59,2022-11-07T21:47:22
481,757,75,2022-11-22T17:31:18,2022-11-23T04:48:30
482,1093,80,2022-11-26T00:19:44,2022-11-26T02:10:46
483,869,62,2022-11-20T16:53:19,2022-11-21T09:13:32
484,786,100,2022-11-21T18:53:26,2022-11-22T15:00:51
485,255,64,2022-11-14T20:27:15,2022-11-15T18:25:43
486,1315,36,2022-11-13T19:05:44,2022-11-13T23:57:50
487,766,53,2022-11-03T22:01:27,2022-11-04T04:41:41
488,1041,95,2022-11-10T06:09:54,2022-11-10T12:15:11
489,744,65,2022-11-01T12:50:56,2022-11-02T05:45:00
490,514,52,2022-11-20T14:19:30,2022-11-21T08:42:23
491,1020,69,2022-11-10T15:43:17,2022-11-10T23:25:35
492,661,17,2022-10-28T19:19:13,2022-10-29T02:46:01
493,96,34,2022-11-25T22:23:42,2022-11-26T02:41:16
494,1371,20,2022-11-24T13:35:58,2022-11-25T04:35:06
495,1242,23,2022-11-08T02:08:30,2022-11-08T19:30:45
496,1467,3,2022-10-30T16:42:15,2022-10-30T18:15:57
497,1246,52,2022-11-16T03:08:18,2022-11-16T06:21:11
498,894,99,2022-11-13T15:08:29,2022-11-13T22:21:43
499,6,75,2022-11-11T03:59:30,2022-11-11T06:23:34
500,352,58,2022-11-23T09:30:43,2022-11-23T19:03:19
501,642,16,2022-11-01T06:04:16,2022-11-01T09:24:23
502,1449,1,2022-11-25T11:54:27,2022-11-25T18:00:47
503,261,40,2022-11-06T08:26:38,2022-11-06T10:56:51
504,1084,88,2022-11-01T15:34:55,2022-11-02T00:43:44
505,396,15,2022-11-15T00:04:00,2022-11-15T02:22:34
506,964,62,2022-11-16T03:38:37,2022-11-16T08:49:37
507,304,73,2022-11-27T18:30:47,2022-11-28T06:54:22
508,103,78,2022-11-26T22:00:43,2022-11-27T04:12:01
509,578,88,2022-11-15T20:52:31,2022-11-16T20:41:54
510,1135,21,2022-11-09T22:06:59,2022-11-10T21:14:52
511,1145,26,2022-11-24T14:36:09,2022-11-24T23:46:49
512,855,32,2022-11-24T20:48:52,2022-11-25T11:30:50
513,457,32,2022-11-12T11:54:04,2022-11-12T12:19:21
514,5,83,2022-11-09T08:44:45,2022-11-10T00:45:32
515,826,19,2022-11-10T20:56:27,2022-11-11T17:59:18
516,395,74,2022-10-28T19:49:45,2022-10-29T16:16:18
517,593,42,2022-11-09T22:28:44,2022-11-10T21:33:53
518,720,66,2022-11-01T13:51:13,2022-11-02T00:52:14
519,1197,26,2022-11-17T21:37:42,2022-11-18T20:03:14
520,608,24,2022-11-03T09:06:37,2022-11-04T06:40:01
521,462,18,2022-11-07T19:22:06,2022-11-07T21:28:24
522,992,32,2022-11-25T16:44:41,2022-11-25T21:48:44
523,1180,10,2022-11-19T05:00:31,2022-11-19T07:42:57
524,1013,100,2022-11-22T13:00:41,2022-11-22T15:00:19
525,1210,67,2022-11-23T13:11:09,2022-11-24T00:18:38
526,562,82,2022-11-20T15:50:50,2022-11-21T05:47:22
527,1142,92,2022-11-08T13:05:28,2022-11-09T03:30:16
528,931,94,2022-11-21T04:10:49,2022-11-21T18:15:10
529,1210,81,2022-11-13T07:29:32,2022-11-13T09:50:18
530,445,39,2022-11-10T12:07:17,2022-11-10T18:41:47
531,1132,73,2022-10-29T06:43:58,2022-10-30T00:47:31
532,510,94,2022-11-09T13:41:25,2022-11-09T23:32:11
533,1051,43,2022-11-12T04:15:15,2022-11-12T05:55:47
534,387,19,2022-11-25T18:57:45,2022-11-25T21:56:55
535,1231,85,2022-11-11T11:18:34,2022-11-11T12:32:46
536,474,35,2022-11-04T09:31:04,2022-11-05T04:41:09
537,632,11,2022-10-31T17:24:01,2022-10-31T23:37:17
538,763,70,2022-11-02T21:48:47,2022-11-02T22:37:11
539,58,26,2022-11-19T05:35:10,2022-11-20T03:57:58
540,233,1,2022-11-25T09:35:41,2022-11-25T14:47:21
541,1112,50,2022-11-05T04:11:13,2022-11-05T09:02:50
542,761,43,2022-11-16T08:42:22,2022-11-16T09:20:35
543,526,92,2022-11-15T06:30:33,2022-11-15T17:54:00
544,493,4,2022-11-22T13:38:42,2022-11-23T01:23:30
545,568,92,2022-11-05T14:05:54,2022-11-05T15:47:27
546,34,1,2022-10-29T06:57:12,2022-10-29T23:27:41
547,1330,9,2022-11-20T16:38:25,2022-11-21T06:23:49
548,299,66,2022-11-18T16:01:57,2022-11-19T03:22:08
549,1492,93,2022-11-15T20:59:31,2022-11-16T15:01:05
550,1065,9,2022-11-24T19:12:10,2022-11-24T19:40:55
551,96,62,2022-11-09T10:56:53,2022-11-10T06:57:50
552,234,83,2022-11-12T07:49:51,2022-11-12T23:38:21
553,848,85,2022-11-10T14:12:55,2022-11-11T03:21:08
554,553,63,2022-11-08T22:04:49,2022-11-09T06:00:51
555,300,9,2022-10-29T01:40:38,2022-10-29T04:03:08
556,583,67,2022-10-29T02:20:31,2022-10-29T13:47:55
557,1116,29,2022-11-02T18:24:33,2022-11-02T19:46:20
558,33,13,2022-11-27T04:38:11,2022-11-27T07:02:52
559,451,49,2022-11-20T10:00:51,2022-11-20T15:00:57
560,1224,13,2022-11-06T04:16:32,2022-11-06T19:23:33
561,1393,40,2022-11-12T05:42:55,2022-11-12T14:54:58
562,298,53,2022-11-26T05:48:52,2022-11-27T03:38:38
563,711,39,2022-11-02T19:16:06,2022-11-03T03:14:19
564,652,93,2022-10-30T16:48:41,2022-10-31T09:56:45
565,1286,6,2022-11-16T06:06:34,2022-11-17T05:00:02
566,1365,81,2022-11-10T20:09:45,2022-11-11T05:53:31
567,1358,10,2022-11-16T14:17:13,2022-11-17T13:20:36
568,1479,51,2022-11-20T18:45:52,2022-11-21T08:01:22
569,923,51,2022-11-21T07:34:43,2022-11-22T04:09:02
570,1402,88,2022-11-25T07:00:16,2022-11-26T06:42:25
571,1412,0,2022-11-14T01:49:23,2022-11-14T12:21:17
572,406,70,2022-11-14T18:04:02,2022-11-14T20:28:45
573,244,43,2022-10-30T11:51:30,2022-10-31T07:16:39
574,785,59,2022-11-02T04:17:24,2022-11-02T12:42:40
575,1307,83,2022-11-10T08:34:24,2022-11-11T02:23:44
576,381,34,2022-11-21T05:47:31,2022-11-21T18:43:27
577,168,51,2022-11-25T17:27:09,2022-11-26T06:43:13
578,50,16,2022-11-18T18:20:35,2022-11-19T01:04:22
579,727,63,2022-11-18T11:36:27,2022-11-18T12:57:54
580,1138,19,2022-11-16T00:55:51,2022-11-16T05:12:19
581,1016,86,2022-11-03T19:39:07,2022-11-04T13:42:39
582,517,63,2022-11-02T14:43:41,2022-11-02T17:44:55
583,1432,71,2022-11-21T01:54:23,2022-11-21T16:02:57
584,1354,33,2022-11-04T22:09:06,2022-11-05T00:28:43
585,1255,10,2022-11-15T03:16:13,2022-11-15T08:17:52
586,283,96,2022-11-10T05:26:59,2022-11-10T10:05:25
587,118,35,2022-11-13T03:43:42,2022-11-14T03:16:54
588,523,2,2022-11-08T20:44:47,2022-11-08T21:07:24
589,445,14,2022-11-18T05:49:11,2022-11-18T18:42:52
590,35,44,2022-10-29T17:42:27,2022-10-30T15:03:55
591,729,53,2022-10-30T22:31:07,2022-10-31T13:04:55
592,1419,38,2022-11-10T06:59:51,2022-11-11T01:24:46
593,1122,45,2022-11-06T22:50:18,2022-11-07T05:14:43
594,1411,78,2022-11-17T23:25:27,2022-11-18T19:20:50
595,873,39,2022-11-12T20:05:22,2022-11-12T21:09:16
596,941,11,2022-11-17T08:10:22,2022-11-18T05:02:41
597,740,32,2022-11-20T13:05:47,2022-11-21T06:29:53
598,1455,62,2022-11-13T10:45:52,2022-11-13T17:19:18
599,645,86,2022-11-03T21:46:44,2022-11-03T21:57:05
600,637,18,2022-11-25T06:22:22,2022-11-25T09:23:27
601,448,5,2022-11-21T03:23:32,2022-11-22T01:33:38
602,219,9,2022-11-08T00:51:59,2022-11-08T05:33:45
603,1486,35,2022-11-15T10:18:55,2022-11-15T11:39:27
604,256,22,2022-11-15T10:26:56,2022-11-16T07:37:07
605,1410,100,2022-11-22T10:39:47,2022-11-22T13:52:00
606,552,98,2022-11-16T10:59:54,2022-11-16T11:37:03
607,1192,101,2022-11-25T11:06:07,2022-11-25T22:57:55
608,198,34,2022-11-16T14:12:29,2022-11-17T03:41:09
609,1434,20,2022-11-16T09:07:24,2022-11-17T03:40:42
610,475,21,2022-11-06T19:22:05,2022-11-07T08:57:29
611,210,5,2022-11-10T11:38:31,2022-11-11T10:22:21
612,303,29,2022-11-25T07:07:33,2022-11-25T15:36:45
613,1069,36,2022-11-10T08:09:23,2022-11-11T01:55:24
614,1411,63,2022-11-23T16:47:42,2022-11-24T14:43:46
615,474,23,2022-11-20T11:49:25,2022-11-20T17:56:46
616,1337,98,2022-11-23T17:47:12,2022-11-24T05:34:35
617,1204,19,2022-11-06T00:40:16,2022-11-06T08:43:23
618,1112,89,2022-11-09T20:28:13,2022-11-10T02:27:01
619,1365,65,2022-10-31T03:46:48,2022-10-31T15:27:12
620,1259,65,2022-11-24T08:16:00,2022-11-24T17:17:02
621,290,6,2022-11-26T03:38:50,2022-11-26T15:16:10
622,1339,76,2022-11-23T03:01:11,2022-11-23T08:05:41
623,185,50,2022-11-14T22:02:54,2022-11-14T23:28:32
624,182,43,2022-11-21T19:40:54,2022-11-22T17:42:29
625,313,80,2022-11-19T10:35:12,2022-11-19T11:48:22
626,128,51,2022-11-15T08:05:27,2022-11-15T13:00:30
627,546,94,2022-11-27T02:44:33,2022-11-27T07:34:37
628,928,69,2022-11-03T15:07:01,2022-11-04T11:41:38
629,497,90,2022-10-31T17:35:15,2022-11-01T09:17:53
630,320,78,2022-11-08T09:40:49,2022-11-08T18:52:47
631,939,24,2022-11-08T12:27:40,2022-11-08T17:49:08
632,856,15,2022-11-03T00:09:31,2022-11-03T12:04:05
633,397,28,2022-10-31T02:45:50,2022-10-31T15:57:43
634,1463,67,2022-11-17T14:25:20,2022-11-17T20:31:18
635,637,59,2022-11-17T21:38:44,2022-11-18T06:51:45
636,595,35,2022-11-21T23:14:36,2022-11-22T04:48:08
637,412,65,2022-11-15T08:43:32,2022-11-16T04:10:11
638,970,28,2022-11-14T00:03:23,2022-11-14T19:28:52
639,1442,29,2022-11-14T11:06:44,2022-11-14T21:37:07
640,1162,20,2022-11-23T00:02:55,2022-11-23T12:24:45
641,1461,12,2022-10-29T03:50:23,2022-10-29T10:18:50
642,580,17,2022-11-18T09:17:38,2022-11-19T05:31:17
643,20,44,2022-11-19T06:28:25,2022-11-19T13:51:49
644,1440,21,2022-11-27T08:08:23,2022-11-27T17:11:23
645,320,10,2022-11-01T19:59:29,2022-11-02T06:04:09
646,1384,9,2022-11-17T04:17:58,2022-11-17T19:48:10
647,1365,90,2022-11-05T01:10:05,2022-11-05T18:27:11
648,986,53,2022-11-26T00:05:27,2022-11-26T10:59:36
649,406,86,2022-11-06T14:33:45,2022-11-07T08:04:03
650,1364,87,2022-10-31T05:00:30,2022-10-31T19:05:45
651,1181,21,2022-11-22T22:49:02,2022-11-22T23:43:07
652,1228,47,2022-11-18T01:18:16,2022-11-18T14:14:54
653,1229,32,2022-11-10T14:20:57,2022-11-11T06:19:59
654,861,67,2022-11-20T08:30:02,2022-11-20T12:38:57
655,164,3,2022-11-13T03:37:53,2022-11-14T03:21:19
656,1279,75,2022-11-27T16:44:28,2022-11-27T17:25:33
657,273,66,2022-11-18T01:07:51,2022-11-18T01:55:26
658,412,75,2022-10-29T08:38:34,2022-10-29T10:20:57
659,1036,3,2022-11-02T09:34:38,2022-11-02T20:33:27
660,699,55,2022-11-20T04:47:03,2022-11-20T11:41:23
661,1312,76,2022-10-30T12:37:12,2022-10-30T15:02:43
662,765,22,2022-11-05T09:13:40,2022-11-05T14:34:57
663,106,69,2022-11-05T21:01:55,2022-11-05T21:22:51
664,834,46,2022-11-08T18:27:09,2022-11-09T15:32:39
665,142,34,2022-11-17T02:29:55,2022-11-17T12:30:15
666,57,4,2022-11-15T01:49:11,2022-11-15T16:44:36
667,1427,61,2022-11-01T23:38:17,2022-11-02T09:15:31
668,191,21,2022-11-03T20:11:14,2022-11-04T15:12:24
669,511,54,2022-10-31T17:16:20,2022-10-31T19:41:30
670,1379,79,2022-11-05T05:31:53,2022-11-05T18:35:10
671,228,84,2022-10-28T22:04:55,2022-10-29T16:19:31
672,1411,14,2022-11-22T10:25:21,2022-11-22T18:05:07
673,1176,52,2022-11-21T05:39:02,2022-11-22T03:22:59
674,264,100,2022-11-09T07:56:53,2022-11-09T08:40:04
675,497,31,2022-11-04T03:30:37,2022-11-04T03:38:48
676,99,85,2022-11-01T12:10:00,2022-11-02T11:08:22
677,569,90,2022-11-07T22:10:52,2022-11-08T05:28:06
678,857,19,2022-11-18T12:25:06,2022-11-18T16:52:36
679,1131,38,2022-11-12T03:18:21,2022-11-12T11:40:43
680,1222,49,2022-11-07T11:48:33,2022-11-08T07:02:40
681,84,94,2022-11-02T08:50:50,2022-11-02T18:19:13
682,200,58,2022-11-27T18:55:52,2022-11-28T05:34:57
683,123,28,2022-11-05T23:56:31,2022-11-06T16:13:44
684,384,68,2022-11-27T10:22:12,2022-11-27T14:59:09
685,496,100,2022-11-24T00:21:26,2022-11-24T11:50:17
686,558,50,2022-11-06T11:47:43,2022-11-06T18:12:42
687,338,94,2022-11-12T19:37:57,2022-11-12T23:54:51
688,98,57,2022-11-26T09:25:01,2022-11-26T09:33:08
689,946,73,2022-11-23T20:50:10,2022-11-24T14:17:26
690,374,61,2022-11-13T09:20:39,2022-11-14T07:04:22
691,636,7,2022-11-20T21:29:53,2022-11-21T04:33:37
692,470,34,2022-11-11T01:51:36,2022-11-11T22:36:01
693,690,59,2022-11-22T01:38:35,2022-11-22T13:55:40
694,1497,81,2022-11-08T20:52:50,2022-11-09T14:01:59
695,481,43,2022-11-21T03:57:46,2022-11-22T02:12:22
696,832,60,2022-11-03T19:51:05,2022-11-04T13:06:25
697,906,29,2022-10-29T08:02:00,2022-10-29T21:53:50
698,114,86,2022-11-06T02:04:53,2022-11-06T08:10:09
699,217,43,2022-11-22T11:06:33,2022-11-22T23:20:05
700,41,39,2022-11-16T10:00:08,2022-11-17T02:55:34
701,535,79,2022-10-30T12:22:46,2022-10-30T23:21:40
702,820,7,2022-11-18T02:05:04,2022-11-18T21:47:31
703,1411,50,2022-11-12T11:41:58,2022-11-12T22:39:52
704,1025,48,2022-11-06T08:08:24,2022-11-07T06:01:01
705,247,35,2022-11-22T17:40:31,2022-11-22T22:46:17
706,494,57,2022-11-16T05:28:12,2022-11-16T14:15:49
707,417,81,2022-11-20T13:35:23,2022-11-20T21:17:28
708,546,34,2022-11-15T11:49:21,2022-11-16T05:06:15
709,610,77,2022-11-03T21:02:20,2022-11-04T17:07:11
710,783,101,2022-11-10T10:21:35,2022-11-11T03:48:00
711,1158,64,2022-11-05T14:15:04,2022-11-06T11:11:20
712,168,22,2022-11-20T10:49:34,2022-11-21T02:53:12
713,634,81,2022-11-17T08:56:06,2022-11-17T19:32:39
714,1464,3,2022-11-12T01:51:14,2022-11-13T00:58:45
715,250,68,2022-11-19T18:07:19,2022-11-20T00:02:04
716,428,86,2022-11-19T17:49:59,2022-11-20T02:48:02
717,141,7,2022-11-23T13:49:51,2022-11-24T05:01:38
718,538,31,2022-11-27T14:01:05,2022-11-27T17:56:46
719,371,7,2022-11-25T21:30:05,2022-11-26T03:01:45
720,998,100,2022-11-03T19:31:39,2022-11-04T16:59:55
721,116,50,2022-11-23T04:00:44,2022-11-23T11:59:28
722,775,8,2022-11-14T23:38:49,2022-11-15T10:19:29
723,447,40,2022-11-25T15:42:46,2022-11-26T09:51:36
724,486,55,2022-11-01T14:19:38,2022-11-01T16:36:04
725,443,84,2022-11-15T08:16:16,2022-11-16T00:26:57
726,348,60,2022-11-20T01:01:04,2022-11-20T02:37:46
727,635,38,2022-11-07T17:14:54,2022-11-08T09:08:45
728,543,39,2022-11-10T20:57:57,2022-11-11T19:25:40
729,1248,55,2022-11-09T19:11:17,2022-11-10T06:56:12
730,1346,92,2022-11-02T16:51:15,2022-11-03T04:29:11
731,1000,69,2022-11-13T19:37:01,2022-11-14T15:40:38
732,1029,9,2022-11-15T20:08:34,2022-11-16T05:18:35
733,494,51,2022-11-12T16:43:31,2022-11-13T00:48:13
734,1214,49,2022-11-03T22:43:12,2022-11-04T20:14:44
735,1370,100,2022-10-30T07:36:48,2022-10-31T05:28:18
736,1264,36,2022-11-11T13:27:54,2022-11-12T02:44:19
737,724,21,2022-11-19T03:51:06,2022-11-20T03:31:04
738,578,81,2022-11-27T08:03:39,2022-11-27T16:35:53
739,655,18,2022-11-17T12:43:42,2022-11-18T08:07:35
740,14,22,2022-11-08T05:53:37,2022-11-08T07:00:06
741,700,17,2022-11-16T23:55:00,2022-11-17T18:28:32
742,721,37,2022-11-12T19:06:43,2022-11-13T13:34:26
743,697,9,2022-11-10T02:24:59,2022-11-10T15:09:28
744,692,47,2022-11-23T11:55:02,2022-11-24T09:06:11
745,829,75,2022-11-25T15:29:33,2022-11-25T21:23:52
746,783,62,2022-11-18T10:53:31,2022-11-18T15:49:52
747,192,75,2022-11-15T01:56:32,2022-11-15T20:58:59
748,235,0,2022-11-16T23:40:17,2022-11-17T08:40:11
749,341,101,2022-11-19T14:24:15,2022-11-19T16:43:39
750,878,86,2022-11-07T13:30:03,2022-11-08T07:24:33
751,227,49,2022-11-04T13:31:22,2022-11-04T19:54:26
752,1146,36,2022-11-15T05:13:07,2022-11-15T12:41:14
753,468,86,2022-11-12T18:39:50,2022-11-13T05:31:28
754,1003,22,2022-11-18T19:56:23,2022-11-19T14:09:08
755,1163,79,2022-11-06T23:29:05,2022-11-07T09:56:26
756,539,36,2022-11-06T07:12:53,2022-11-06T13:18:41
757,1075,28,2022-11-21T14:01:52,2022-11-21T19:12:11
758,168,75,2022-11-24T16:40:30,2022-11-25T13:46:41
759,584,45,2022-11-17T10:09:22,2022-11-17T18:28:58
760,1259,1,2022-11-13T22:10:21,2022-11-14T08:08:54
761,827,41,2022-11-06T15:54:53,2022-11-06T23:01:32
762,912,61,2022-11-15T08:09:34,2022-11-15T12:05:15
763,1272,101,2022-11-13T15:12:39,2022-11-14T09:52:09
764,1404,12,2022-11-10T22:32:53,2022-11-11T11:17:45
765,317,61,2022-11-02T13:20:21,2022-11-02T19:36:57
766,515,50,2022-11-15T12:32:07,2022-11-16T09:05:26
767,789,48,2022-10-31T11:10:58,2022-11-01T04:29:19
768,422,94,2022-11-16T05:51:48,2022-11-16T15:05:06
769,969,30,2022-10-29T18:41:20,2022-10-29T21:50:15
770,467,82,2022-11-11T11:44:04,2022-11-12T10:50:34
771,1350,73,2022-11-05T23:52:21,2022-11-06T09:38:27
772,955,97,2022-11-25T21:05:19,2022-11-26T00:51:39
773,829,1,2022-11-15T00:57:15,2022-11-15T20:12:52
774,317,13,2022-11-17T13:11:40,2022-11-17T21:33:45
775,1189,38,2022-10-31T14:21:43,2022-11-01T01:30:49
776,521,44,2022-11-24T12:29:52,2022-11-25T02:17:22
777,1206,58,2022-11-27T14:11:40,2022-11-28T10:39:36
778,674,24,2022-11-02T02:24:39,2022-11-02T12:07:08
779,821,54,2022-11-24T15:21:18,2022-11-24T21:37:04
780,194,93,2022-11-23T19:13:19,2022-11-24T16:34:39
781,890,76,2022-11-08T22:56:18,2022-11-09T05:37:22
782,989,93,2022-11-12T03:32:38,2022-11-12T13:15:36
783,1361,92,2022-11-03T14:34:03,2022-11-04T11:44:10
784,99,35,2022-11-25T02:42:51,2022-11-25T05:38:14
785,1261,46,2022-11-07T12:14:28,2022-11-07T13:49:41
786,469,7,2022-11-27T15:17:54,2022-11-28T04:58:03
787,1069,76,2022-11-23T19:52:49,2022-11-24T12:53:39
788,924,38,2022-11-24T20:20:50,2022-11-25T10:37:45
789,935,94,2022-11-16T16:06:49,2022-11-17T00:38:48
790,1446,21,2022-11-21T03:17:34,2022-11-21T15:06:12
791,281,33,2022-11-24T02:58:35,2022-11-24T04:04:44
792,865,61,2022-11-13T05:21:47,2022-11-13T23:27:55
793,144,10,2022-11-14T16:02:51,2022-11-15T00:41:56
794,870,15,2022-10-30T16:08:35,2022-10-30T17:01:55
795,1431,59,2022-11-12T00:10:55,2022-11-12T19:23:19
796,122,44,2022-11-20T03:23:27,2022-11-20T13:44:56
797,19,18,2022-11-22T03:21:03,2022-11-22T06:38:16
798,1222,85,2022-11-16T18:28:17,2022-11-16T19:10:47
799,709,4,2022-11-11T07:13:37,2022-11-12T02:00:39
800,488,93,2022-11-05T17:45:15,2022-11-05T23:16:52
801,91,83,2022-11-14T01:00:54,2022-11-14T19:08:46
802,708,33,2022-10-29T00:03:59,2022-10-29T01:30:54
803,1126,16,2022-11-01T06:38:50,2022-11-02T01:52:47
804,1320,61,2022-11-05T13:47:13,2022-11-06T00:39:32
805,1444,41,2022-11-08T14:49:50,2022-11-09T01:00:52
806,121,82,2022-11-09T14:24:25,2022-11-10T02:42:13
807,266,90,2022-10-30T16:32:43,2022-10-31T01:05:19
808,780,13,2022-11-16T14:22:22,2022-11-16T15:38:28
809,1108,54,2022-11-26T09:28:20,2022-11-27T00:45:11
810,180,64,2022-11-19T21:46:28,2022-11-20T09:13:14
811,1063,8,2022-11-08T07:25:41,2022-11-08T17:04:33
812,681,83,2022-10-30T08:55:51,2022-10-30T18:51:09
813,1359,74,2022-11-07T11:16:14,2022-11-07T22:31:43
814,1264,26,2022-11-04T18:09:59,2022-11-05T07:58:21
815,1037,36,2022-11-09T19:50:29,2022-11-10T04:19:53
816,1300,99,2022-11-02T04:03:56,2022-11-02T13:02:59
817,1089,76,2022-11-23T13:23:18,2022-11-24T07:18:04
818,1269,26,2022-10-31T01:14:07,2022-10-31T21:00:27
819,553,81,2022-11-26T05:31:13,2022-11-26T10:49:06
820,832,83,2022-11-07T22:05:49,2022-11-08T17:34:06
821,899,35,2022-11-08T13:07:24,2022-11-09T10:52:24
822,1293,7,2022-11-20T02:28:05,2022-11-20T16:39:34
823,19,53,2022-10-30T00:46:20,2022-10-30T13:31:24
824,318,48,2022-11-23T03:41:39,2022-11-23T09:43:05
825,103,86,2022-11-24T13:03:11,2022-11-24T14:08:50
826,1131,52,2022-11-16T12:49:31,2022-11-16T22:00:23
827,7,83,2022-11-07T22:48:48,2022-11-08T10:30:25
828,156,100,2022-11-11T08:49:38,2022-11-11T19:47:44
829,935,101,2022-11-15T15:44:30,2022-11-16T11:13:39
830,87,55,2022-11-04T19:03:43,2022-11-05T10:47:07
831,1368,42,2022-10-29T21:46:34,2022-10-30T12:32:10
832,1415,19,2022-11-16T12:15:31,2022-11-17T04:01:35
833,707,27,2022-11-22T23:43:41,2022-11-23T12:04:57
834,594,37,2022-11-21T13:56:37,2022-11-21T16:56:12
835,753,95,2022-11-08T11:06:25,2022-11-08T11:50:36
836,813,59,2022-11-12T11:47:23,2022-11-12T14:09:18
837,550,5,2022-11-24T14:30:47,2022-11-24T16:19:40
838,1257,92,2022-11-25T17:34:50,2022-11-25T18:43:11
839,1488,28,2022-11-01T01:04:23,2022-11-01T08:46:02
840,505,81,2022-11-02T21:29:16,2022-11-03T19:32:12
841,434,95,2022-11-13T10:15:54,2022-11-13T15:15:57
842,369,50,2022-11-16T09:05:49,2022-11-17T03:52:18
843,83,85,2022-11-26T14:05:48,2022-11-27T12:59:14
844,592,61,2022-11-25T08:06:11,2022-11-26T05:30:09
845,564,12,2022-11-02T07:57:47,2022-11-02T20:39:48
846,366,82,2022-11-18T09:51:17,2022-11-18T22:32:43
847,1036,88,2022-11-15T10:38:10,2022-11-15T12:47:09
848,1130,10,2022-11-26T02:54:05,2022-11-26T14:23:43
849,9,92,2022-11-25T21:41:40,2022-11-26T00:49:41
850,653,80,2022-11-01T13:27:02,2022-11-02T01:47:39
851,335,73,2022-11-12T16:19:49,2022-11-13T07:12:59
852,456,48,2022-11-01T03:07:53,2022-11-01T21:05:38
853,379,17,2022-11-13T14:49:40,2022-11-14T03:23:09
854,589,89,2022-11-03T15:42:10,2022-11-03T17:08:23
855,1193,67,2022-11-08T03:07:49,2022-11-08T10:16:58
856,1309,12,2022-11-07T03:20:15,2022-11-07T06:58:22
857,1338,6,2022-11-05T09:46:48,2022-11-06T03:44:22
858,1165,38,2022-10-30T19:51:05,2022-10-31T17:17:09
859,1227,0,2022-11-04T19:07:48,2022-11-05T15:11:13
860,1230,83,2022-11-15T22:44:54,2022-11-16T19:09:33
861,581,9,2022-11-06T21:05:37,2022-11-07T18:32:00
